index,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
27754,50,106000,MORTGAGE,2.0,MEDICAL,A,10200,9.32,0,0,15
27755,48,94050,MORTGAGE,1.0,DEBTCONSOLIDATION,D,23000,14.96,1,1,16
27756,46,107000,OWN,17.0,VENTURE,C,4000,13.49,0,0,14
27757,38,107004,MORTGAGE,11.0,VENTURE,B,15000,10.0,0,0,16
27758,36,107004,MORTGAGE,3.0,HOMEIMPROVEMENT,B,13000,11.83,0,0,15
27759,44,30000,OWN,3.0,VENTURE,B,7500,10.39,0,0,11
27760,36,108000,MORTGAGE,7.0,EDUCATION,A,14000,8.9,0,0,12
27761,44,108000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,10000,11.11,0,0,11
27762,40,35416,RENT,15.0,MEDICAL,A,2000,6.91,0,0,14
27763,38,108000,MORTGAGE,7.0,VENTURE,A,4000,7.74,0,0,11
27764,36,108000,MORTGAGE,1.0,MEDICAL,A,7000,7.74,0,0,14
27765,43,108639,MORTGAGE,3.0,MEDICAL,B,18000,10.75,0,0,13
27766,47,109000,OWN,15.0,VENTURE,A,16000,7.05,0,0,14
27767,44,109000,MORTGAGE,17.0,MEDICAL,C,12800,13.79,0,1,12
27768,41,109920,MORTGAGE,18.0,DEBTCONSOLIDATION,C,20000,13.35,0,1,17
27769,36,39996,RENT,0.0,VENTURE,B,2000,11.49,0,0,11
27770,42,110000,MORTGAGE,6.0,VENTURE,C,10800,14.27,0,0,17
27771,41,110000,MORTGAGE,7.0,VENTURE,B,30000,9.91,0,0,11
27772,36,110000,MORTGAGE,7.0,VENTURE,A,16000,6.03,0,0,12
27773,38,42000,RENT,3.0,PERSONAL,B,2000,10.38,0,0,17
27774,38,110000,MORTGAGE,16.0,MEDICAL,A,3000,8.49,0,0,17
27775,41,42000,RENT,5.0,DEBTCONSOLIDATION,C,2000,13.23,0,1,15
27776,36,42000,RENT,2.0,VENTURE,B,2000,11.14,0,0,11
27777,40,110000,MORTGAGE,14.0,PERSONAL,B,5000,11.49,0,0,14
27778,38,110000,OWN,6.0,PERSONAL,C,12000,12.99,0,1,11
27779,38,110000,MORTGAGE,5.0,PERSONAL,B,16000,11.99,0,0,17
27780,45,110000,MORTGAGE,5.0,PERSONAL,B,20000,11.11,0,0,16
27781,49,110000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,3000,7.51,0,0,16
27782,38,28800,OWN,23.0,VENTURE,A,13000,8.32,0,0,12
27783,37,110000,MORTGAGE,0.0,MEDICAL,B,24000,11.36,0,0,11
27784,40,50000,RENT,3.0,PERSONAL,B,2000,11.49,0,0,17
27785,37,110000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,12000,7.88,0,0,16
27786,48,110000,MORTGAGE,6.0,EDUCATION,A,6000,8.94,0,0,14
27787,36,44004,RENT,4.0,DEBTCONSOLIDATION,C,2000,13.61,1,1,13
27788,36,110000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,15000,9.63,0,0,15
27789,38,30000,RENT,0.0,PERSONAL,D,15000,14.61,1,1,15
27790,41,110004,MORTGAGE,7.0,EDUCATION,C,25000,12.73,0,1,14
27791,40,28000,OWN,18.0,VENTURE,B,1600,9.99,0,0,17
27792,41,28000,OWN,9.0,EDUCATION,A,2000,7.74,0,0,16
27793,40,28000,OWN,3.0,PERSONAL,D,12000,16.0,0,1,14
27794,43,112000,MORTGAGE,14.0,PERSONAL,D,25000,14.96,0,1,15
27795,45,100000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,10000,16.0,1,1,13
27796,38,112224,MORTGAGE,5.0,EDUCATION,A,25000,6.99,0,0,13
27797,42,101000,MORTGAGE,6.0,DEBTCONSOLIDATION,F,25000,16.15,1,1,17
27798,38,114000,MORTGAGE,22.0,DEBTCONSOLIDATION,B,19000,9.99,0,0,12
27799,40,114000,MORTGAGE,11.0,MEDICAL,A,6000,5.42,0,0,17
27800,42,114000,MORTGAGE,4.0,PERSONAL,B,19200,11.36,0,0,15
27801,40,114054,MORTGAGE,3.0,DEBTCONSOLIDATION,A,35000,8.9,0,0,14
27802,46,114440,MORTGAGE,0.0,EDUCATION,A,3000,8.59,0,0,17
27803,39,114996,MORTGAGE,15.0,DEBTCONSOLIDATION,A,12500,6.54,0,0,11
27804,39,44531,RENT,0.0,DEBTCONSOLIDATION,B,15000,12.53,1,0,13
27805,36,115000,MORTGAGE,13.0,VENTURE,A,10000,5.42,0,0,15
27806,49,45000,RENT,2.0,DEBTCONSOLIDATION,C,15000,13.49,1,0,12
27807,46,39000,RENT,2.0,DEBTCONSOLIDATION,B,15000,10.99,1,0,12
27808,39,115000,MORTGAGE,6.0,VENTURE,D,25000,15.58,0,1,17
27809,45,115000,MORTGAGE,8.0,VENTURE,A,8000,8.94,0,0,11
27810,41,115000,MORTGAGE,2.0,PERSONAL,D,20000,14.61,0,0,11
27811,37,39000,RENT,5.0,PERSONAL,B,15000,10.96,1,0,12
27812,46,116000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,6.03,0,0,15
27813,46,104000,MORTGAGE,1.0,EDUCATION,E,30000,18.39,1,0,15
27814,39,88400,MORTGAGE,20.0,MEDICAL,F,25000,18.3,1,0,13
27815,45,47000,RENT,13.0,MEDICAL,E,15000,16.4,1,1,11
27816,50,116000,MORTGAGE,22.0,PERSONAL,B,5000,10.25,0,0,17
27817,38,117000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,10700,14.27,0,1,14
27818,36,117000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,20400,13.06,0,0,11
27819,37,117000,MORTGAGE,15.0,HOMEIMPROVEMENT,C,8000,13.06,0,0,13
27820,37,117000,MORTGAGE,3.0,PERSONAL,A,10000,8.94,0,0,11
27821,38,117400,MORTGAGE,7.0,PERSONAL,B,16000,10.75,0,0,16
27822,37,39996,RENT,2.0,MEDICAL,A,1800,9.63,0,0,13
27823,38,118000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,11400,10.59,0,0,12
27824,42,41000,RENT,2.0,HOMEIMPROVEMENT,E,15000,16.95,1,1,15
27825,45,118000,MORTGAGE,15.0,HOMEIMPROVEMENT,B,25000,12.18,0,0,12
27826,43,47840,RENT,27.0,PERSONAL,B,15000,12.42,1,0,12
27827,41,118075,MORTGAGE,5.0,MEDICAL,B,28000,11.71,0,0,13
27828,36,48000,RENT,8.0,MEDICAL,C,15000,13.98,1,0,15
27829,45,119004,MORTGAGE,13.0,PERSONAL,B,5000,11.49,0,0,13
27830,36,120000,MORTGAGE,11.0,MEDICAL,A,30000,6.62,0,0,11
27831,40,108000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,6000,17.27,1,0,16
27832,36,50000,RENT,4.0,HOMEIMPROVEMENT,A,15000,8.9,0,0,14
27833,39,108000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,6.99,1,0,13
27834,36,120000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,14500,5.42,0,0,15
27835,37,120000,MORTGAGE,5.0,PERSONAL,A,5400,5.99,0,0,17
27836,39,108000,MORTGAGE,6.0,EDUCATION,D,30000,16.49,1,1,11
27837,37,50000,RENT,1.0,HOMEIMPROVEMENT,C,15000,13.22,0,1,11
27838,40,120000,MORTGAGE,6.0,PERSONAL,B,9600,10.59,0,0,14
27839,47,120000,MORTGAGE,9.0,EDUCATION,B,15000,10.99,0,0,12
27840,37,25000,OWN,2.0,VENTURE,B,5000,9.91,0,0,11
27841,39,108000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,20000,14.54,1,1,14
27842,50,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,5575,15.2,0,1,13
27843,40,25000,OWN,2.0,VENTURE,A,8500,7.51,0,0,11
27844,39,120000,MORTGAGE,9.0,MEDICAL,A,12000,5.79,0,0,11
27845,37,91800,MORTGAGE,21.0,MEDICAL,D,20000,14.84,1,1,12
27846,43,91800,MORTGAGE,0.0,MEDICAL,D,8400,14.84,1,0,14
27847,42,120000,MORTGAGE,0.0,EDUCATION,B,9250,11.86,0,0,13
27848,42,120000,MORTGAGE,18.0,PERSONAL,B,6000,10.38,0,0,11
27849,41,120000,MORTGAGE,8.0,MEDICAL,B,20000,10.25,0,0,11
27850,49,120000,MORTGAGE,12.0,MEDICAL,B,12000,10.99,0,0,12
27851,36,120000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,25000,10.99,0,0,11
27852,38,120000,OWN,11.0,VENTURE,D,23600,14.96,0,1,13
27853,37,91800,MORTGAGE,0.0,MEDICAL,F,5000,19.47,1,1,16
27854,39,25000,OWN,16.0,PERSONAL,A,8000,7.51,0,0,14
27855,47,25000,OWN,2.0,PERSONAL,C,10750,14.22,0,1,16
27856,40,120000,MORTGAGE,2.0,VENTURE,B,17000,10.51,0,0,15
27857,42,108000,MORTGAGE,14.0,VENTURE,D,14400,13.67,1,1,16
27858,36,120000,OWN,21.0,PERSONAL,D,10000,13.3,0,1,13
27859,36,53550,RENT,1.0,MEDICAL,B,1600,12.21,1,0,16
27860,37,120996,MORTGAGE,14.0,HOMEIMPROVEMENT,A,4000,7.66,0,0,15
27861,39,121200,MORTGAGE,16.0,VENTURE,A,1450,6.76,0,0,17
27862,43,122000,OWN,20.0,MEDICAL,B,12000,11.83,0,0,11
27863,43,122500,MORTGAGE,4.0,EDUCATION,A,9150,6.03,0,0,12
27864,37,123000,MORTGAGE,1.0,PERSONAL,C,35000,14.27,0,1,16
27865,41,17000,RENT,0.0,PERSONAL,C,1500,15.23,1,0,13
27866,46,17496,RENT,6.0,HOMEIMPROVEMENT,B,1500,11.14,1,0,13
27867,38,123600,MORTGAGE,16.0,EDUCATION,A,12000,6.92,0,0,14
27868,42,123735,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6400,6.99,0,0,16
27869,37,124000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,30000,17.99,0,0,12
27870,36,124000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,2000,12.99,0,1,16
27871,37,124000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,19000,13.92,0,1,16
27872,41,24000,OWN,3.0,EDUCATION,C,4500,12.99,0,1,14
27873,42,125000,MORTGAGE,5.0,MEDICAL,A,35000,7.9,0,0,12
27874,45,125000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,12000,6.03,0,0,14
27875,40,22800,RENT,0.0,MEDICAL,A,1500,7.29,0,0,16
27876,39,125000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,4500,6.62,0,0,11
27877,39,25140,RENT,8.0,DEBTCONSOLIDATION,C,1500,14.22,1,1,13
27878,40,125000,MORTGAGE,3.0,PERSONAL,A,10200,7.49,0,0,13
27879,40,54000,RENT,4.0,PERSONAL,C,15000,14.26,0,0,12
27880,41,125000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,20000,13.11,0,1,13
27881,50,56000,RENT,2.0,HOMEIMPROVEMENT,C,15000,13.47,0,0,15
27882,42,113000,MORTGAGE,11.0,EDUCATION,D,24000,15.31,1,1,15
27883,37,125000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,8000,9.32,0,0,15
27884,42,57000,RENT,4.0,MEDICAL,C,15000,13.43,0,1,12
27885,40,52000,RENT,2.0,EDUCATION,F,15000,18.62,1,1,17
27886,45,126000,MORTGAGE,5.0,VENTURE,B,6000,10.65,0,0,12
27887,44,58000,RENT,2.0,HOMEIMPROVEMENT,C,15000,13.48,0,1,15
27888,39,126000,MORTGAGE,3.0,MEDICAL,B,14000,9.99,0,0,14
27889,39,24000,OWN,0.0,HOMEIMPROVEMENT,A,3000,7.74,0,0,11
27890,40,115000,MORTGAGE,16.0,HOMEIMPROVEMENT,B,10000,11.11,1,0,11
27891,43,98600,MORTGAGE,0.0,MEDICAL,D,7750,15.31,1,1,14
27892,42,98603,MORTGAGE,19.0,MEDICAL,C,24250,14.22,1,0,14
27893,46,60000,RENT,10.0,MEDICAL,C,15000,13.49,0,0,17
27894,38,130000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,30000,9.91,0,0,14
27895,46,60000,RENT,9.0,VENTURE,D,15000,16.32,0,0,13
27896,36,60000,RENT,0.0,HOMEIMPROVEMENT,C,15000,13.57,0,0,12
27897,45,118000,MORTGAGE,11.0,EDUCATION,C,9600,13.99,1,1,12
27898,38,130000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,11000,10.74,0,0,11
27899,40,100300,MORTGAGE,2.0,MEDICAL,D,25000,14.83,1,0,16
27900,40,130000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,24250,6.17,0,0,16
27901,39,130000,OWN,13.0,HOMEIMPROVEMENT,D,25000,16.07,0,0,14
27902,37,22800,OWN,18.0,EDUCATION,A,7000,6.03,0,0,15
27903,36,65000,RENT,7.0,MEDICAL,B,15000,10.59,0,0,17
27904,41,132000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,8000,13.49,0,1,17
27905,40,132000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,7500,7.29,0,0,15
27906,36,65000,RENT,7.0,MEDICAL,C,15000,13.72,0,0,11
27907,36,123000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,2500,14.91,1,1,14
27908,41,135000,MORTGAGE,2.0,MEDICAL,B,20000,9.25,0,0,13
27909,41,68000,RENT,0.0,EDUCATION,C,15000,13.47,0,1,12
27910,36,62962,RENT,2.0,EDUCATION,B,15000,11.71,1,0,13
27911,40,136000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,21000,9.99,0,0,16
27912,36,136000,MORTGAGE,0.0,VENTURE,C,4800,14.72,0,0,15
27913,42,136173,MORTGAGE,2.0,EDUCATION,A,8000,6.62,0,0,15
27914,50,137000,MORTGAGE,2.0,MEDICAL,A,23000,7.9,0,0,13
27915,37,138000,MORTGAGE,19.0,EDUCATION,D,4000,15.62,0,0,12
27916,43,138000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,9900,6.99,0,0,14
27917,36,138000,MORTGAGE,0.0,VENTURE,C,10000,13.98,0,0,12
27918,38,71000,RENT,14.0,MEDICAL,B,15000,8.88,0,0,15
27919,45,139380,OWN,4.0,HOMEIMPROVEMENT,A,9000,7.51,0,0,12
27920,45,140000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,7500,6.62,0,0,15
27921,38,140000,MORTGAGE,13.0,HOMEIMPROVEMENT,D,10000,15.62,0,0,11
27922,48,140000,MORTGAGE,4.0,EDUCATION,B,18000,9.99,0,0,11
27923,36,140000,MORTGAGE,21.0,PERSONAL,A,8000,6.99,0,0,11
27924,38,72900,RENT,3.0,PERSONAL,C,15000,12.68,0,0,12
27925,45,140000,MORTGAGE,18.0,HOMEIMPROVEMENT,A,7000,7.29,0,0,17
27926,41,108800,MORTGAGE,2.0,MEDICAL,E,15000,17.88,1,0,16
27927,41,140000,MORTGAGE,3.0,VENTURE,C,25000,13.8,0,1,12
27928,37,74000,RENT,7.0,PERSONAL,B,15000,11.71,0,0,11
27929,38,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,25000,9.99,0,0,12
27930,38,140000,MORTGAGE,1.0,PERSONAL,D,10000,14.09,0,0,16
27931,37,140000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,14000,7.51,0,0,12
27932,37,74784,RENT,8.0,HOMEIMPROVEMENT,E,15000,14.5,0,0,15
27933,40,75000,RENT,6.0,EDUCATION,A,15000,7.29,0,0,11
27934,39,128000,MORTGAGE,12.0,HOMEIMPROVEMENT,C,20000,13.11,1,1,15
27935,36,140000,OWN,13.0,VENTURE,B,20800,11.48,0,0,11
27936,44,140000,OWN,14.0,VENTURE,B,21500,11.83,0,0,14
27937,38,140000,OWN,13.0,VENTURE,B,24000,12.18,0,0,15
27938,38,140000,MORTGAGE,2.0,MEDICAL,B,8000,10.95,0,0,14
27939,36,140004,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10000,6.92,0,0,11
27940,42,140400,MORTGAGE,6.0,PERSONAL,B,14000,10.99,0,0,14
27941,43,141000,MORTGAGE,24.0,MEDICAL,B,6000,10.99,0,0,14
27942,43,141000,MORTGAGE,9.0,VENTURE,C,15000,12.53,0,0,16
27943,36,141600,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6000,11.49,0,0,16
27944,40,142000,MORTGAGE,8.0,VENTURE,B,15000,10.99,0,0,14
27945,47,75000,RENT,3.0,HOMEIMPROVEMENT,C,15000,13.48,0,1,17
27946,40,142000,MORTGAGE,2.0,PERSONAL,D,25000,15.31,0,0,14
27947,43,142500,MORTGAGE,7.0,MEDICAL,B,20000,11.49,0,0,15
27948,39,69000,RENT,0.0,PERSONAL,D,15000,14.42,1,0,12
27949,36,144000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,21000,7.9,0,0,16
27950,36,144000,MORTGAGE,0.0,PERSONAL,C,7600,15.23,0,0,16
27951,37,144000,MORTGAGE,15.0,EDUCATION,C,10000,14.17,0,1,14
27952,41,144000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,25000,10.08,0,0,11
27953,37,145000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,21000,11.99,0,0,15
27954,36,145000,MORTGAGE,4.0,PERSONAL,B,5000,9.62,0,0,16
27955,43,145000,MORTGAGE,1.0,VENTURE,A,20000,6.91,0,0,17
27956,40,145000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.88,0,0,15
27957,37,146000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,10000,13.99,0,1,16
27958,36,19200,OWN,0.0,HOMEIMPROVEMENT,C,4500,13.49,1,1,14
27959,40,148350,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,6.03,0,0,16
27960,36,81996,RENT,4.0,PERSONAL,D,15000,14.09,0,0,16
27961,39,150000,MORTGAGE,9.0,EDUCATION,A,30000,8.9,0,0,15
27962,40,150000,MORTGAGE,18.0,MEDICAL,A,24000,6.62,0,0,14
27963,42,150000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,16000,8.49,0,0,12
27964,40,150000,MORTGAGE,2.0,PERSONAL,C,20000,12.99,0,0,14
27965,36,150000,OWN,8.0,VENTURE,A,7200,6.92,0,0,13
27966,36,150000,MORTGAGE,5.0,EDUCATION,A,7000,7.29,0,0,15
27967,40,150000,MORTGAGE,5.0,PERSONAL,B,12000,10.37,0,0,12
27968,44,150000,MORTGAGE,17.0,PERSONAL,C,25000,13.43,0,0,17
27969,38,150000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,7500,10.0,0,0,13
27970,36,150000,MORTGAGE,8.0,EDUCATION,A,3000,7.29,0,0,17
27971,45,88000,RENT,12.0,HOMEIMPROVEMENT,D,15000,14.83,0,1,12
27972,38,18720,OWN,22.0,VENTURE,B,2500,11.86,0,0,15
27973,37,150000,MORTGAGE,9.0,EDUCATION,C,10000,13.48,0,0,12
27974,38,150000,MORTGAGE,5.0,MEDICAL,B,12000,11.14,0,0,17
27975,41,150000,OWN,10.0,VENTURE,B,24500,11.83,0,0,17
27976,38,150000,OWN,0.0,VENTURE,B,24000,11.83,0,0,13
27977,39,138000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,20000,11.14,1,0,12
27978,49,150000,MORTGAGE,0.0,EDUCATION,E,20000,16.95,0,0,16
27979,37,92500,RENT,1.0,EDUCATION,A,15000,7.49,0,0,14
27980,40,150000,MORTGAGE,1.0,EDUCATION,A,7500,8.07,0,0,15
27981,42,150750,OWN,0.0,PERSONAL,A,8150,6.99,0,0,17
27982,38,151000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,35000,8.9,0,0,12
27983,41,141000,MORTGAGE,12.0,DEBTCONSOLIDATION,D,25000,14.96,1,0,13
27984,39,49000,RENT,0.0,DEBTCONSOLIDATION,F,15175,19.13,1,1,11
27985,36,155000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,30000,7.9,0,0,17
27986,36,155000,MORTGAGE,12.0,VENTURE,B,25000,10.74,0,0,11
27987,37,155000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,20000,6.54,0,0,15
27988,42,37000,RENT,0.0,EDUCATION,C,15200,14.26,1,1,16
27989,40,36100,RENT,9.0,VENTURE,B,15250,12.53,1,0,16
27990,47,156000,MORTGAGE,5.0,EDUCATION,B,18000,11.99,0,0,17
27991,37,156000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,4000,8.49,0,0,15
27992,39,156000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15000,11.89,0,0,11
27993,37,145124,MORTGAGE,21.0,PERSONAL,B,11375,10.99,1,0,14
27994,40,160000,MORTGAGE,3.0,EDUCATION,C,12000,14.27,0,1,17
27995,40,66000,RENT,0.0,DEBTCONSOLIDATION,C,15575,14.27,0,1,13
27996,38,160000,MORTGAGE,12.0,VENTURE,A,14000,6.62,0,0,13
27997,42,160000,MORTGAGE,0.0,MEDICAL,A,22000,6.99,0,0,16
27998,36,69000,RENT,0.0,MEDICAL,B,15600,10.99,0,0,16
27999,37,160000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,10000,7.51,0,0,13
28000,36,160000,MORTGAGE,5.0,EDUCATION,C,10000,12.73,0,1,15
28001,36,160000,OWN,20.0,VENTURE,D,24000,14.96,0,1,14
28002,44,45000,RENT,0.0,VENTURE,B,15775,10.99,1,0,12
28003,40,56472,RENT,4.0,EDUCATION,B,15775,10.59,0,0,14
28004,39,164000,MORTGAGE,18.0,VENTURE,C,35000,13.99,0,1,14
28005,42,153000,MORTGAGE,7.0,EDUCATION,G,25000,20.53,1,0,14
28006,40,165000,MORTGAGE,18.0,DEBTCONSOLIDATION,A,9000,7.51,0,0,16
28007,36,75996,RENT,6.0,MEDICAL,A,16000,8.94,0,0,12
28008,47,168000,MORTGAGE,13.0,EDUCATION,A,8775,8.49,0,0,12
28009,36,170000,MORTGAGE,13.0,VENTURE,A,25000,7.51,0,0,13
28010,41,170000,MORTGAGE,11.0,MEDICAL,B,20000,11.11,0,0,11
28011,46,82000,RENT,2.0,EDUCATION,B,16000,10.99,0,0,16
28012,41,88712,RENT,2.0,VENTURE,B,16000,10.95,0,0,15
28013,42,175000,MORTGAGE,12.0,PERSONAL,C,7000,12.99,0,1,13
28014,44,175000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,15000,7.66,0,0,17
28015,41,138550,MORTGAGE,8.0,MEDICAL,D,23000,14.96,1,0,12
28016,38,175000,MORTGAGE,21.0,VENTURE,B,10000,11.26,0,0,17
28017,44,140787,MORTGAGE,3.0,MEDICAL,D,35000,16.49,1,1,15
28018,47,178000,OWN,31.0,VENTURE,B,9000,10.99,0,0,17
28019,46,180000,MORTGAGE,31.0,VENTURE,B,18000,9.91,0,0,11
28020,41,180000,OWN,13.0,MEDICAL,A,14000,5.99,0,0,11
28021,37,181000,MORTGAGE,11.0,DEBTCONSOLIDATION,C,20000,13.85,0,1,17
28022,40,182004,MORTGAGE,7.0,HOMEIMPROVEMENT,D,25000,16.07,0,1,12
28023,48,185000,MORTGAGE,2.0,VENTURE,F,10000,20.62,0,0,14
28024,36,185000,MORTGAGE,20.0,VENTURE,B,6000,10.0,0,0,15
28025,37,185000,MORTGAGE,15.0,VENTURE,B,4000,10.0,0,0,11
28026,47,187000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,14000,8.9,0,0,16
28027,40,187000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,7.9,0,0,17
28028,37,108996,RENT,15.0,EDUCATION,C,16000,13.11,0,1,13
28029,38,98000,RENT,4.0,DEBTCONSOLIDATION,E,16000,16.4,1,1,15
28030,43,195000,MORTGAGE,4.0,EDUCATION,C,10000,12.73,0,0,12
28031,40,14400,OWN,10.0,HOMEIMPROVEMENT,A,8000,7.14,1,0,12
28032,36,120000,RENT,2.0,HOMEIMPROVEMENT,C,16000,13.06,0,0,16
28033,37,200000,MORTGAGE,3.0,EDUCATION,D,10000,13.8,0,0,16
28034,38,200000,MORTGAGE,0.0,EDUCATION,A,3000,7.68,0,0,15
28035,47,204000,MORTGAGE,6.0,EDUCATION,C,10000,13.06,0,1,13
28036,37,205000,MORTGAGE,3.0,EDUCATION,B,18000,10.39,0,0,14
28037,36,171870,MORTGAGE,4.0,MEDICAL,D,9400,15.62,1,1,11
28038,42,300000,RENT,26.0,MEDICAL,A,16000,9.63,0,0,15
28039,42,224000,MORTGAGE,16.0,EDUCATION,B,25000,11.86,0,0,15
28040,40,250000,MORTGAGE,8.0,EDUCATION,A,28000,7.9,0,0,13
28041,39,250000,MORTGAGE,21.0,VENTURE,C,4000,15.23,0,0,13
28042,37,250000,MORTGAGE,2.0,EDUCATION,C,34000,14.79,0,0,16
28043,37,74000,RENT,9.0,HOMEIMPROVEMENT,C,19200,12.87,1,1,12
28044,36,238000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,25000,15.95,1,0,17
28045,40,275004,MORTGAGE,2.0,MEDICAL,B,24500,10.99,0,0,13
28046,36,290000,MORTGAGE,6.0,PERSONAL,D,25000,15.65,0,0,16
28047,37,244800,MORTGAGE,20.0,MEDICAL,E,35000,18.39,1,0,14
28048,40,300000,MORTGAGE,3.0,VENTURE,C,16000,14.17,0,1,14
28049,40,33600,RENT,8.0,EDUCATION,E,19275,14.5,1,0,11
28050,36,261800,MORTGAGE,16.0,MEDICAL,B,24000,10.62,1,0,16
28051,39,310400,MORTGAGE,13.0,DEBTCONSOLIDATION,D,15000,15.65,1,1,11
28052,39,325000,MORTGAGE,14.0,PERSONAL,D,18000,14.96,0,1,14
28053,42,360000,MORTGAGE,11.0,EDUCATION,B,25000,9.99,0,0,14
28054,45,54000,RENT,1.0,DEBTCONSOLIDATION,B,19425,11.99,1,0,17
28055,41,381450,MORTGAGE,10.0,MEDICAL,C,35000,13.49,0,1,14
28056,41,444000,MORTGAGE,4.0,EDUCATION,D,2500,15.31,0,0,11
28057,40,550000,MORTGAGE,4.0,VENTURE,B,18000,11.12,0,0,12
28058,40,550000,MORTGAGE,5.0,MEDICAL,B,8000,10.75,0,0,14
28059,37,600000,OWN,11.0,HOMEIMPROVEMENT,B,16000,10.25,0,0,14
28060,42,499800,OWN,4.0,MEDICAL,F,24000,18.43,1,1,11
28061,42,600000,OTHER,2.0,EDUCATION,D,25000,14.74,0,0,11
28062,43,780000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,1000,8.94,0,0,11
28063,38,37440,RENT,14.0,VENTURE,C,19750,13.92,1,0,16
28064,37,800000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,15000,11.36,0,0,17
28065,42,39000,RENT,4.0,HOMEIMPROVEMENT,B,19750,10.65,1,0,14
28066,37,900000,MORTGAGE,5.0,PERSONAL,C,25000,12.87,0,1,13
28067,47,1362000,MORTGAGE,9.0,VENTURE,A,6600,7.74,0,0,17
28068,36,9600,MORTGAGE,1.0,VENTURE,B,3250,11.49,1,0,15
28069,44,1440000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6400,7.4,0,0,15
28070,36,45000,RENT,0.0,MEDICAL,C,19750,13.35,1,0,14
28071,46,8088,RENT,15.0,MEDICAL,D,1600,14.42,1,1,11
28072,37,7200,RENT,0.0,VENTURE,B,1000,11.14,0,0,13
28073,37,6000,OWN,3.0,VENTURE,A,1300,6.03,1,0,11
28074,41,4000,RENT,0.0,MEDICAL,C,2000,13.22,1,1,15
28075,36,28800,RENT,2.0,MEDICAL,C,6000,15.96,0,1,13
28076,47,79500,MORTGAGE,0.0,MEDICAL,A,16000,7.51,0,0,14
28077,44,36000,MORTGAGE,6.0,EDUCATION,A,1000,7.51,0,0,17
28078,47,48000,RENT,14.0,DEBTCONSOLIDATION,C,2500,14.65,0,1,17
